"url","backlinks","refpages","pages","valid_pages","text","image","nofollow","ugc","sponsored","dofollow","redirect","canonical","gov","edu","rss","alternate","html_pages","links_internal","links_external","refdomains","refclass_c","refips","linked_root_domains"
"twitter.com",84701892214,63890668508,3534148,3534089,84395906069,19521512484,9143748292,56694341,7734546,75222218543,40888866,563089,1529767934,3457585993,1991645,2330721,1645538,52969659,3306895,41767141,783955,6670133,3453
"youtube.com",80965025170,52867987441,3226300,3226241,72541686724,18932434939,6709341580,143163468,7541391,65824463584,42713674,2071543,1610390950,3555035428,7983789,6628004,3176397,508238317,30719848,40739526,803248,6364618,25479
"facebook.com",113080162011,95337801617,523,522,112813980334,27352456147,12056978583,93969679,9755265,100726694258,148245698,510334,1772895564,3907677774,222547,1852522,298,15780,134,65699228,877314,8271045,11
"en.wikipedia.org",3989627703,1442650915,12322381,12321465,3964088436,153749098,330576271,16646330,223676,3632617306,1488265,20273074,15123784,140194588,210507,660687,2296707,441756258,114636005,5834310,378624,1438289,1553765
"foxnews.com",117373597,39134124,3417417,3416473,116622774,4056751,9113503,670367,22165,107496831,110824,298604,56385,503773,34997,1166,2037701,119747282,27259513,506547,87962,246329,54427
"play.google.com",22255901305,11213352123,9416691,9416649,22251244586,11523993922,1762269339,3360542,677721,20488530825,4172683,291865,350395477,589240212,9274,404,8497086,357326581,117162016,3753906,433979,1849208,482650
"apps.apple.com",13072672276,8602860681,1186173,1185566,13070987917,7957385123,1270744568,2328162,515221,11799713682,1453283,213919,109719105,271846982,5898,149,723498,69131989,2292395,2665096,393771,1471149,270814
"subscribe.blazemedia.com",222925,222921,3,3,222921,0,17,4,0,222900,2,0,0,0,2,0,2,2,25,20,25,25,4
"link.springer.com",425985039,90252284,8182041,8180944,423505824,79927736,29824524,301287,4506,393672849,1105220,1286396,7624402,241575487,59519,70,457720,45840860,85470296,556325,137871,361533,160475
"johnmooremuseum.org",2468,1909,3541,3539,2464,65,324,17,0,2140,4,0,8,5,0,0,1681,92075,32419,361,283,333,45
"es.pinterest.com",137809755,129122551,9067,9063,136148348,24089919,20333566,116464,1652,115802769,1641216,69,790,914141,27,9,8537,555801,32306,75934,23781,61569,2634
"linkedin.com",26820743258,24293284847,19706,19694,26787311229,6514626443,3063443458,6644386,3355549,23718646208,19444137,4051504,423311921,1422214734,45329,6926,11945,445082,38716,21699479,644757,4373334,1560
"annieholmquist.substack.com",376,306,275,275,375,2,37,0,0,338,0,0,0,0,1,0,270,4164,1291,41,44,47,177
"cnn.com",383368300,98024259,4642727,4621810,380397244,23342442,54812869,1861558,44055,325516633,601987,1789979,282880,12271935,105253,24274,2223205,125713838,16488726,1410283,173588,531589,100778
"podcasts.apple.com",414235937,257244798,650292,646539,410257820,101270439,25503479,657544,33370,384695127,131954,9948,2219328,15451302,4352,12694,473242,75713958,428609,745107,125077,383651,71385
"audible.com",32634154,18814480,5596754,5596535,32127543,2658009,1416981,787846,11686,30698233,47364,456516,1818,258261,1510,1,5136550,232937465,16898616,123889,35807,82986,27581
"get.blazetv.com",389414,132061,210,210,389022,4353,18594,3527,25,369427,271,1,0,3,104,0,125,806,62,1969,1721,2587,4
"m.facebook.com",867377171,228476028,0,0,867061027,66457110,526742445,3353255,22734,337757297,242036,414,1636372,16515856,3194,7424,0,0,0,832280,144180,423040,0
"virginiatech.sportswar.com",94200,65480,263072,262857,86678,4302,3766,333,1,82910,7477,5,68,251,38,0,232211,8667951,2052770,2598,1727,2214,1219
"thedmvdaily.com",1272,885,35319,35318,1266,176,679,0,0,587,5,0,1,2,0,0,17855,158228,28630,325,270,304,828
"true-crime.quora.com",35,35,3,3,35,0,9,0,0,26,0,0,0,0,0,0,3,0,0,13,14,15,0
"ministrywatch.com",147551,72628,25841,25841,146436,8922,4407,388,0,142028,1092,0,65,131,3,4,24858,639010,81896,3527,2253,3258,5185
"shop.blazemedia.com",318525,315410,8118,8118,318473,451,5178,5,0,313291,52,0,0,2,0,0,5634,48233,1900,601,726,995,6
"music.amazon.com",51982982,22381036,4222,4220,51333431,6862122,27211546,31336,1837,24119931,349476,25,19474,6306440,59,0,2735,75496,2190,116271,33902,76840,617
"adamlamberttv.blogspot.com",3272,2801,6599,6599,3228,49,984,82,0,2244,44,0,1,1,0,0,6597,625802,533222,295,188,206,2797
"glambert-fic.livejournal.com",23,22,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,4,4,0
"tommys-taco.livejournal.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cultureedit.com",224206,101158,273116,273056,123844,11620,87,0,22,123735,1,100361,0,9,0,0,167283,33648394,73810,545,394,509,83
"motorcycleridernews.com",786,561,2926,2926,786,237,31,6,0,755,0,0,0,1,0,0,2837,50089,12521,70,70,81,397
"theknot.com",21101270,10100415,17750881,17743886,21000145,5903461,2470836,26929,4667,18524044,8778,90425,13330,48095,728,24,12328746,468999439,50821238,158109,30700,71695,102813
"news.wttw.com",1041579,665507,91924,91886,1040840,304971,32965,1385,19,1007827,404,126,301,10395,174,1,82871,6852160,994399,28289,10693,21379,13089
"ilsos.gov",2342416,1715866,1326,1326,2342158,35392,38172,312,110,2303973,235,0,1016840,1606,1,0,1052,12853,6338,11458,5676,9777,368
"quora.com",430272612,81134252,41968,41913,429061314,10177681,59005792,1116876,31720,370020799,1087395,1585,140756,6401123,7476,152,26656,223804,20140,478580,99363,268329,3079
"skeptics.stackexchange.com",11209257,9412506,43968,43965,11209162,579,26578,1400,3,11182490,37,11,330,422,39,1,24596,1518735,517040,6422,4177,6050,16943
"kentucky.forums.rivals.com",8148,5507,316822,315605,8147,465,2617,519,0,5528,1,0,1,30,0,0,69510,23460445,1938824,1570,1135,1542,5246
"store.breitbart.com",15149,14928,2076,2076,15145,62,14829,19,0,316,3,1,0,14,0,0,1471,18477,3889,303,273,327,10
"yahoo.com",1004841447,293440495,3979964,3979736,998125250,97861461,68455465,1497198,308122,929638287,2021917,527407,5410116,6332503,31157,8184,3486540,207892612,661541319,1024311,146901,400434,425916
"justicereport.news",33756,28799,1849,1849,33744,79,10109,160,0,23635,1,0,0,0,6,0,1497,44536,16074,518,444,517,1708
"dcnr.pa.gov",1030414,676671,20327,20294,1028553,37510,41965,1098,144,986465,1789,3,1109,56047,34,0,13065,1209509,190330,17701,7841,14348,1077
"lessiadenis.mypixieset.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918kissapp.wixsite.com",61,36,45,45,61,0,2,0,0,59,0,0,0,0,0,0,45,125,68,9,8,9,15
"news.eb.com",867,493,564,564,867,55,14,0,0,853,0,0,0,0,0,0,544,5917,5024,75,70,74,20
"sigtalk.com",36550,31040,10466,10460,36546,19184,29097,717,1,7449,2,0,1,10,0,2,5370,141197,13934,1869,1174,1530,450
"athlonoutdoors.com",119343,52262,213815,212041,114523,20715,16541,1589,4,97978,3780,12,24,66,0,0,52877,3138075,173168,8003,3166,4828,4874
"pbssocal.org",97075,50204,9629,9627,96728,9687,10196,161,0,86525,267,3,62,1184,34,0,8726,617603,104047,6902,3767,6205,591
"cebudailynews.inquirer.net",196541,139107,329380,310450,196028,9482,21750,527,28,174252,327,41,5162,1074,27,0,292707,6631319,395161,9369,3777,7021,1637
"videos.marca.com",82804,39134,184806,184767,82744,9705,5560,733,8,77093,7,17,1,12,7,0,159400,3606203,521893,3238,1760,2713,6
"925xtu.com",41655,33051,905040,904996,20141,2634,1309,16,0,18832,17,21487,22,38,10,0,102173,5538276,1530780,1366,776,999,7160
"championnewspapers.com",16644,10731,2480,2477,16578,939,3633,21,0,12945,47,10,111,83,7,0,196,14670,2766,1837,1217,1535,97
"inlandnews.tv",102,95,8544,8544,100,12,58,0,0,42,0,0,0,1,2,0,5839,248366,10613,72,70,72,18
"forum.lilwaynehq.com",768,757,1816942,1816710,768,2,696,611,0,72,0,0,0,0,0,0,326468,7995115,946617,82,83,84,7627
"newreb-therebel.nationbuilder.com",17,14,35,35,16,2,0,0,0,16,1,0,0,0,0,0,0,0,35,2,2,2,1
"preview.thecontrolplan.com",2,2,103,103,1,0,0,0,0,1,0,0,0,0,0,0,73,857,94,2,2,2,30
"mediakron.bc.edu",5192,4655,954,954,5167,3335,468,6,4,4695,15,0,1,118,8,0,805,2641,352,2316,1403,2102,61
"modetzfuneralhomes.com",27229,15617,590,590,19918,85,6341,8,0,13577,7309,0,0,35,0,0,112,3478,1446,628,527,611,143
"povichcenter.umd.edu",253,184,105,105,253,40,89,0,0,164,0,0,0,7,0,0,102,4306,324,56,56,58,39
"myselfdefensetraining.com",7644,3361,9414,9414,7610,1246,1425,25,5,6175,30,0,0,0,0,0,7917,262822,50586,675,456,529,525
"register.dls.virginia.gov",12596,6853,9433,9427,12595,23,1478,82,0,11117,1,0,9,62,0,0,8476,263532,25142,926,505,638,271
"disney.fandom.com",574237,191367,61161,61161,549086,11877,72137,3642,71,476776,25001,22,40,1198,0,1,57484,20311680,1289025,23436,9972,19116,4231
"au.lifestyle.yahoo.com",3191635,633827,100002,99998,3171401,94215,41846,1398,22,3129540,9348,10794,4,1170,60,0,82400,2963137,4488050,14512,6992,12591,16676
"ncbi.nlm.nih.gov",2200472260,318158271,1466531,1460839,2194274216,86979939,192113525,3363401,70256,2002082653,1910468,7038,1990749,700441331,259075,684,737513,23463219,8855870,1351819,203216,637372,12878
"patriziotressoldi.it",1655,547,143,143,1655,6,1046,30,0,609,0,0,0,2,0,0,130,1782,471,315,151,184,60
"bridgerridgerun.wordpress.com",898,567,0,0,898,54,390,5,0,508,0,0,2,0,0,0,0,0,0,100,116,129,0
"covers.com",14200942,3212162,3311902,3310038,14195242,133778,258443,38277,412,13936489,598,4830,157,1487,64,2,2933386,884353072,21050511,30048,9709,17490,2763
"votejustinj.com",2734,2656,18,18,2734,0,55,0,0,2679,0,0,0,0,0,0,7,45,47,101,86,96,16
"threeoneg.com",33433,11702,763,763,33429,464,1865,660,0,31564,2,0,5,11,0,0,469,8086,3153,1176,681,846,41
"m.espn.com",161250,94825,224332,224323,155960,4368,14646,2336,3,141287,5280,0,1,123,2,0,202774,6986961,1902309,4134,3118,4708,387
"bolavip.com",2073060,982776,1777404,1775343,2044572,716146,436758,941,1450,1607328,800,23589,196,4230,41,2126,1432827,78107683,13919243,168246,10414,21703,3542
"directcremationofmaine.com",23610,10603,13256,13256,23608,1117,1046,1,0,22562,2,0,0,11,0,0,13107,420092,200414,303,325,351,53
"robertmkingfuneralhome.com",1059,800,2776,2776,1059,377,415,1,0,644,0,0,2,0,0,0,2768,121795,35058,120,129,136,14
"parsellfuneralhomes.com",2364,2162,4,4,2361,70,435,0,0,1926,3,0,3,21,0,0,0,4,0,470,355,422,0
"opc-cornwall.org",412859,80841,0,0,412851,55,334,12,0,412517,8,0,7,0,0,0,0,0,0,310,259,303,0
"obits.funeralinnovations.com",14911,9116,5331,5331,14911,925,1036,0,0,13875,0,0,0,2,0,0,4901,2055,2668,571,434,491,452
"obits.johnsoncitypress.com",697,693,1854,1854,694,1,221,0,0,473,0,0,0,4,0,0,0,0,0,303,250,283,0
"dahlkefh.com",119,111,1184,1183,114,5,39,0,0,75,5,0,0,0,0,0,1146,4140,9611,45,46,47,41
"artsandculture.google.com",33323778,25893169,3559130,3558951,33320551,10747325,513452,6385,695,32806312,2389,89,2574580,1141382,703,0,3446708,90828061,63799216,109919,38791,78143,11353
"cl.pinterest.com",8798445,8774217,929,929,8793181,3733559,75144,3077,0,8717910,5183,77,902,829,3,0,888,14105,572,9314,4556,8637,57
"theglobaltreasurer.com",14938,13251,4452,4449,14758,515,2254,38,2,12502,140,25,2,62,3,0,2715,219805,17621,2476,1313,1828,524
"finance.yahoo.com",913994906,100379817,7734918,7729180,911791256,11647821,112934445,1063912,9949,798829028,444340,1604934,8269,335752,17662,193,6367333,589975896,424372647,488761,101434,265975,204506
"theshitbot.com",5732,4666,2933,2933,5727,5061,995,3,0,4732,2,0,1,53,0,0,2890,29623,15284,2288,1388,2081,787
"pneudart.com",31222,19550,863,863,31209,28978,861,88,0,30348,12,0,0,19,0,0,720,23769,3097,455,290,335,31
"tv.apple.com",30292015,23877718,222422,222320,30263981,4338289,20041902,9899,717426,10083658,14567,601,33,39695,84,70,219187,3844511,10938,77587,25315,66123,2
"baroness-j.com",27,26,22674,22672,27,4,17,0,0,10,0,0,0,0,0,0,9945,426603,363695,21,21,21,634
"artcreativity.com",11266,9077,5119,5115,11266,11098,112,1,0,11153,0,0,2,61,0,0,3356,186193,7350,2763,1322,2681,12
"target.com",34832712,16017868,18264089,18261698,34711515,7481359,7161342,182068,367132,27391113,82009,14725,1559,29594,444,1,9091198,1049704277,68970706,271196,50706,137675,2151
"walmart.com",83815117,26474367,7900672,7899582,83383539,13722678,14262614,285713,2364650,68464615,354639,3011,11851,78940,3040,28,6013037,1246617829,15565165,341177,70553,190147,7413
"sfaf.org",2202754,2083051,4771,4767,2201071,2540,11946,226,3,2189107,861,1,149,831,20,0,2793,57981,6931,4964,2877,4204,415
"narcochronicles.com",20,19,228,212,20,0,13,2,0,7,0,0,0,0,0,0,148,1936,1320,18,16,16,303
"m.imdb.com",83299012,2569594,59875,59862,83293661,164832,56558321,117081,322,26727901,3886,19,365,96061,103,0,48090,312045,36767,57666,21127,43260,38
"periodicolavoz.com.mx",31529,25636,210319,210271,11824,1577,2160,88,0,9661,13,19656,1,49,14,4,173667,9098841,1145131,1221,871,1072,1587
"informaoriente.com.mx",4555,567,37362,37358,4503,2060,178,0,0,4325,51,1,0,6,0,0,37357,1201982,542465,232,179,205,59
"vallartadaily.com",20843,11992,19774,19774,20777,2485,8784,76,8,11985,17,14,9,62,1,0,19270,438081,120414,3933,1729,2560,486
"player.listenlive.co",4664414,3175297,2271714,2271694,4488767,1309415,33679,817,0,4455086,507,6,12,390,6,0,2264507,24263347,35231060,5284,5838,9793,2514
"projectknow.com",17046,14909,4085,4085,17033,1203,2211,89,1,14806,7,3,151,685,0,0,10,4563,150,3325,1967,2882,25
"fiero.nl",390331,43106,179944,179933,390317,1431,4352,523,0,385945,14,0,1,3,0,0,169427,7110039,1205398,1798,1209,1530,16861
"m.youtube.com",92055554,77960714,30388,30388,86223135,21676142,8381016,895308,1990,77808612,42165,61,129929,1228122,12477,4316136,46,30550,90,348652,93114,234881,36
"cha.house.gov",44420,26419,3650,3650,44406,140,5964,488,1,38396,13,0,1452,320,1,0,1021,32255,3164,4938,2661,4441,79
"kprr.iheart.com",1351,894,13160,13152,1328,69,456,102,0,872,21,0,12,5,2,0,12631,46691,12749,293,273,314,349
"northernpeace.com",785,466,479,479,785,8,190,1,0,595,0,0,0,6,0,0,273,1477,698,165,176,192,30
"m.choosehelp.com",385,336,7985,7985,384,133,91,3,0,293,1,0,0,0,0,0,3411,151907,18938,273,189,216,315
"capecodchronicle.com",13116,9925,3934,3933,13091,1858,2686,15,0,10405,22,1,13,136,2,0,3706,166273,28467,2036,1441,1882,178
"woodllp.com",31090,17904,496,496,31086,77,1834,16,0,29252,4,0,2,17,0,0,353,17210,346,1246,743,913,37
"talk.collegeconfidential.com",247631,90874,2609842,2609841,244079,1374,58373,619,2,185697,8,3543,8,453,1,0,1509660,39147019,5482888,7469,4096,6600,25531
"them-amazon.fandom.com",66,49,3,3,66,0,16,0,0,50,0,0,0,0,0,0,3,365,66,31,31,32,14
"kimisen.fandom.com",144,44,5,5,144,3,35,0,0,109,0,0,0,0,0,0,4,584,129,26,26,28,22
"moelane.com",545960,220523,126148,126136,545952,619,2019,504,0,543933,7,0,0,12,1,0,123033,1723897,2306946,1101,693,852,7648
"glenlasbury.wordpress.com",1302,750,0,0,1302,0,21,7,0,1281,0,0,0,0,0,0,0,0,0,28,38,46,0
"obits.mlive.com",79934,66881,170964,170964,79912,330,25008,68,0,54901,13,0,2,1365,7,0,58,154,13464,5030,3251,5192,31
"tanag.substack.com",1348,799,741,741,1346,53,53,1,0,1293,0,0,0,0,1,0,737,11573,2823,128,122,139,437
"tombola.co.uk",31119,26223,906,906,31003,2153,5978,22,25,25025,110,5,1,49,0,0,379,11487,5820,2401,1376,2101,52
"casino.borgataonline.com",132229,46203,2039,2039,132089,3650,37367,316,193,94722,111,10,33,290,1,0,539,19595,5628,4413,2475,4138,32
"onlinebingo.co.uk",6331,4190,4396,4396,6277,573,3433,1,0,2844,22,29,0,6,0,0,3666,292314,32570,670,449,569,399
"bingowebsites.org.uk",1539,917,811,811,1528,95,342,0,0,1186,9,0,1,11,0,0,379,76103,4560,248,226,251,188
"bestnewbingosites.co.uk",3035,2063,3217,3216,3035,150,1400,76,0,1635,0,0,0,12,0,0,2327,115122,15189,998,598,781,368
"fourcolormedmon.blogspot.com",102832,55060,15589,15585,101023,17,31370,70,0,69652,1136,0,0,3,0,673,15561,334468,860954,333,269,338,4004
"insideofyoupodcast.com",5619,3596,432,432,5260,55,976,44,0,4248,0,1,0,0,358,0,368,2457,3532,1025,773,1132,16
"tuskbrowser.com",2603,1667,127,127,2595,326,425,7,0,2170,4,0,0,0,4,0,55,535,346,228,218,239,34
"metanews.com",19999,7139,19336,19335,19979,884,1878,43,0,18101,5,0,1,13,2,0,18956,535234,105394,1205,654,807,2725
"markets.financialcontent.com",4365229,2669929,0,0,4263522,1760196,388536,137646,155,3874804,1586,26,970,11418,74,1,0,0,0,42385,16751,37565,0
"ar.pinterest.com",22564738,22145233,499,499,21994391,2298074,2345284,9046,115,19648838,886,569402,3812,125183,13,0,484,50425,1211,37330,13266,30136,241
"griswoldcare.com",49305,25862,4163,4163,42708,4969,3701,11,1,39007,5685,0,15,15,3,0,3539,72984,27698,1928,1252,1689,1003
"mobile.twitter.com",173133885,166623703,2249,2246,172741796,74932597,14958322,1075567,29930,157042431,40650,2559,3283194,8126403,3035,157,1934,45653,4514,307786,85177,222921,14
"clarifyhealth.com",7999,2626,4600,4421,7802,491,1187,12,14,6612,88,0,1,4,79,21,3474,24081,3304,971,611,791,366
"workvivo.com",173468,156044,2627,2627,173085,1066,7159,28,62,165925,56,317,4,143055,4,0,746,18423,1957,3595,2192,3087,314
"trustees.aha.org",11079,3769,242,242,11046,7427,863,0,0,10183,22,5,7,50,6,0,212,7328,745,701,550,658,88
"cs.grinnell.edu",30712,11667,43329,43167,29343,353,2328,53,0,27015,1209,159,5,9587,0,0,26127,851793,170666,1200,768,939,1363
"outdoorswire.usatoday.com",1278,1117,816,816,1273,348,148,0,0,1125,2,3,0,2,0,0,763,25017,5093,618,421,558,947
"thebarehideranch.com",494,378,100,100,494,156,58,0,1,436,0,0,0,0,0,0,83,2707,78,71,58,86,16
"dailyskier.com",5563,4048,0,0,5563,5026,338,8,2,5223,0,0,0,73,0,0,0,0,0,2398,1111,1509,0
"mountainlifemedia.ca",10363,8584,15111,15110,10322,5115,1011,29,0,9301,27,0,1,62,0,0,11707,139708,18776,3232,1801,2834,672
"tigermtnudists.com",1232,613,94,94,1232,24,176,66,0,1056,0,0,0,5,0,0,58,3326,272,264,227,261,25
"br.ifunny.co",4685,4237,935233,935153,4681,106,1995,95,0,2684,3,0,0,8,0,0,116578,2546919,85052,1160,797,1105,8
"forum.fractalaudio.com",20218,16518,59865,59865,20202,3446,3495,1119,0,16706,4,0,0,40,0,0,239,68220,415,1728,1275,1694,28
"shop.davidwolfe.com",3831,2731,19427,19427,3796,178,938,17,0,2858,32,0,0,7,1,0,17674,646644,116185,406,340,414,4424
"tsdrsec.uspto.gov",206384,206196,1570,1570,206384,371,326,21,0,206058,0,0,0,5,0,0,641,7662,451,415,303,381,130
"dir.ca.gov",4275831,1404125,44509,42565,4271525,7270,64272,5755,63,4207148,4132,11,254279,13001,134,0,39338,2335859,157150,27854,11533,21331,907
"lambopower.com",11716,3250,1926105,1922144,11715,1000,1243,197,0,10466,1,0,0,0,0,0,1065387,12035980,1876079,609,350,415,11001
"nc.postcodebase.com",137479,104890,27588,27550,137478,90,2955,0,0,134523,1,0,0,0,0,0,27524,4426017,345797,144,133,146,10
"media.breitbart.com",210472,148449,1399,1398,210348,143208,35416,2054,21,174920,9,0,29,99,99,0,13,17,0,35389,3217,5508,0
"boards.cruisecritic.com",7568657,1794713,122336,122318,7568592,565623,2272684,2006,3,5295522,56,0,6,396,8,0,116434,15673926,1541302,6617,3706,6084,10785
"burr.com",573763,28710,20632,20622,560579,7197,7347,26,728,552502,2412,3930,2,106,86,1862,15822,1580067,74912,1536,1235,1644,1007
"blazemedia.freshdesk.com",802,799,53,53,794,0,6,0,0,788,0,0,0,0,0,0,48,514,29,245,31,74,9
"us.youtubers.me",7812,7316,12,12,7810,191,2367,14,0,5443,1,1,0,16,0,0,12,1420,71,2135,1330,2195,4
"adland.tv",199448,116180,723915,721191,197107,15733,9396,2245,4,187689,1886,393,0,406,60,2,401235,67836532,4010019,6596,3178,4633,12356
"podcasts.feedspot.com",9642,9182,0,0,9634,443,1000,42,1,8627,6,0,6,43,2,0,0,0,0,1110,772,999,0
"blog.blueprintprep.com",4125,3087,14519,14519,3743,470,1678,13,0,2065,379,0,2,204,0,0,8607,354466,135960,772,546,650,1582
"connectcre.com",859093,218810,300481,300145,857033,8123,12169,82,0,844864,1798,90,10,1683,144,2,291980,8827369,1942170,6951,3358,5305,18380
"nepal.ubuy.com",77370,60473,343,343,77370,57902,25007,5,1,52363,0,0,7,234,0,0,341,295017,20614,8211,3846,7747,44
"shop.naturessunshine.com",3544,3448,1614,1614,3544,940,664,14,3,2880,0,0,0,0,0,0,0,1614,0,419,326,374,0
"news.yahoo.com",282079642,88360445,19406634,19406037,278023738,16895144,6828148,462650,3269,271180478,957400,1584711,79994,934895,28715,17691,15159770,1068983562,674587092,521340,95012,243056,522166
"cer.eu",458325,82495,64562,64556,457551,5464,12237,578,0,445310,728,1,5668,1374,44,0,62837,3348348,629962,6003,3319,5097,1726
"ir.unfi.com",124955,16937,1041,1041,124953,52,2621,16,1,122328,1,1,0,1,0,0,807,51575,13608,405,354,415,41
"superonefoods.com",15991,8436,1490,1487,15974,9564,2022,5,0,13952,17,0,0,4,0,0,1311,12345,2241,979,693,890,50
"kevinsnaturalfoods.com",3902,2654,6683,6682,3852,433,1481,11,13,2369,50,0,0,0,0,0,5298,23240,9651,1216,696,989,109
"bigredinsider.com",1526,845,20544,20544,1526,707,83,7,0,1443,0,0,0,0,0,0,19378,356742,48802,65,61,69,947
"familycow.proboards.com",5430,4536,0,0,3819,100,283,52,1,3534,1,805,1,3,0,805,0,0,0,458,364,430,0
"factcheck.afp.com",163924,127440,20637,20630,163458,20759,27298,1765,3,136047,141,255,38,9056,69,0,17653,547742,270260,17420,7264,13717,12937
"dailycitizen.focusonthefamily.com",37136,20660,15776,15772,36900,1757,3048,202,0,33850,190,4,10,54,19,0,3794,117439,35750,3281,1911,3076,2351
"forum.breadtopia.com",1004,879,0,0,1004,578,329,2,1,675,0,0,0,1,0,0,0,0,0,570,310,369,0
"investor.aligntech.com",36533,33775,2312,2312,5582,166,2029,43,1,3553,12,30939,0,28,0,0,1471,22873,5897,897,781,957,46
"blogs.umsl.edu",33926,19532,28112,28104,33798,2809,3060,95,0,30698,84,5,3,2572,26,1,23497,918226,266101,2571,1607,2182,8508
"gayexplained.com",191,156,46,6,191,1,72,7,0,119,0,0,0,0,0,0,0,6,0,82,82,90,0
"jimbakkershow.morningsidechurchinc.com",14639,12920,145999,145996,2529,214,689,404,0,1840,1,12109,0,0,0,0,139957,3474177,1967373,153,266,372,1710
"health.usnews.com",3666333,3261611,14418,14418,3662439,1019531,619975,4196,119,3042123,2978,467,5016,351635,154,3,0,0,0,81081,27814,60118,0
"yelp.com",216500781,157440621,36636,36051,216148435,52170294,23327882,419065,10866,192811575,32866,862,17885,662841,3993,314,4401,227689,49702,1234384,115019,425959,2411
"forum.videofitness.com",57142,50348,0,0,57142,274,45002,234,0,12140,0,0,0,0,0,0,0,0,0,89,78,92,0
"dev.leonwolf.com",0,0,879,879,0,0,0,0,0,0,0,0,0,0,0,0,879,11753,6097,0,0,0,0
"miamivice.fandom.com",4356,3164,1601,1601,3978,30,1036,212,0,2942,377,1,0,16,0,0,1456,125515,27729,906,737,898,72
"be.chewy.com",146872,60284,33473,33473,140777,12819,23627,343,79,117126,168,222,8,157,10,3455,10551,668120,82693,10199,4313,7662,3582
"shop.petlife.com",17926,14393,45559,45559,17864,12139,1889,5,21,15971,59,0,0,88,0,1,33199,4788195,82735,3260,1688,3339,138
"blaze-media.breezy.hr",8,7,0,0,7,2,1,0,0,6,0,0,0,0,0,0,0,0,0,5,6,6,0
"chase.com",4581554,1935159,336220,335891,4569083,493803,1067344,11286,8014,3500786,10005,719,906,9678,1330,0,112631,4262358,1447141,74092,23311,51782,2201
"lagradaonline.com",117794,75707,31287,31251,116987,2716,7222,165,12,109717,30,22,3,41,754,0,6595,219139,47136,3005,1463,2690,270
"media.chase.com",12350,11259,716,716,12346,1013,2191,19,27,10151,4,0,43,28,0,0,639,19039,14735,2746,1516,2262,160
"app.qwoted.com",6896,5507,837507,837301,6218,73,1161,28,10,5053,677,0,1,2,1,0,729794,18255372,5442351,1602,951,1408,18646
"kapwing.com",291354,204268,27471,27464,221599,68900,48733,1232,470,172186,235,832,810,1433,118,357,19075,958436,104286,31725,9241,17311,1182
"guides.lib.virginia.edu",158199,151473,405,405,158183,414,2493,109,0,155690,4,0,64,846,10,0,94,9195,1688,2338,1656,2086,339
"guides.library.harvard.edu",147305,138060,1015,1012,147225,2388,32390,762,1,114767,28,0,142,3633,52,0,346,17237,5764,4769,3068,4257,1283
"library.csi.cuny.edu",27238,13867,910,910,27081,463,3780,230,0,23301,8,0,17,1781,99,0,93,4813,1121,2507,1558,1993,104
"my.lwv.org",208146,163356,238,237,203763,9253,6580,147,0,197182,2462,1835,18570,1095,8,77,180,3434,768,6140,3205,4748,131
"library.uco.edu",2850,1758,553,553,2847,48,1149,0,0,1698,3,0,9,312,0,0,152,9780,3394,490,401,465,181
"worldreligionnews.com",32325,25623,110,110,30764,2734,4545,133,34,26216,1523,14,0,122,0,0,8,796,166,3178,1960,3243,12
"stevejnorman.com",28,24,122,122,28,0,13,0,0,15,0,0,0,0,0,0,40,325,223,22,22,22,6
"ibtimes.co.in",2867087,2188475,492105,491843,2861583,186197,374437,4690,30,2486438,2237,2972,137,3625,77,5,476464,18824640,5056787,77997,12225,23133,11593
"cozen.com",278062,138738,24136,24132,275819,22862,36016,91,1152,238667,1110,1125,2,617,1,0,17479,606247,246928,3491,2611,4631,1867
"subscribe.blazetv.com",54488,54478,6,6,54479,1542,7230,2239,0,47239,3,0,1,0,6,0,3,23,13,601,463,560,3
"glenn-beck.pissedconsumer.com",0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,6,184,40,0,0,0,0
"tumblr.com",1228094369,752333365,8881099,8872196,1220933741,164657867,341113183,1563167,83544,879740702,6426786,336592,4544913,7194446,5701,4555,4976335,197435073,30895561,2040397,172938,663209,1523596
"villains.fandom.com",146260,110923,28602,28601,126331,2033,38201,1575,23,87999,19832,70,2,732,4,0,25761,8980804,614189,13063,6420,11252,475
"gamefaqs.gamespot.com",2727227,2118956,0,0,2717057,131139,1662931,3995,17,1053782,8111,1788,43,2914,74,0,0,0,0,36617,12239,25245,0
"simple.wikipedia.org",32043140,29109527,1105045,1105029,31964522,133915,270301,26207,197,31693688,1605,60894,958,214906,1665,2494,1085916,94028994,58830908,80180,23588,50876,156260
"tpp.mit.edu",1462,1259,388,388,1459,21,323,4,0,1136,3,0,0,65,0,0,350,11386,1296,426,380,439,138
"newsroom.statefarm.com",23239,19078,921,921,23181,432,6980,78,48,16197,53,4,25,81,1,0,909,22426,8370,7369,2330,4177,382
"theupdevo.com",243,166,1415,1415,242,20,17,0,0,225,0,0,0,0,0,0,3,427,27,106,82,90,13
